filename,objective_power,mpp_x,equiv_mag,category,level_count,level0_width,level0_height
TCGA-CN-5374-01Z-00-DX1.027c681b-d8d8-47fd-b0f8-917d6ddb3b83.svs,40,0.252,39.682539682539684,40x+,4,162112,67418
TCGA-CN-6012-01Z-00-DX1.bd9283bb-47c7-41ab-996a-f3f5070cfc73.svs,40,0.252,39.682539682539684,40x+,4,130457,25574
TCGA-CN-6019-01Z-00-DX1.0a01c44a-b7f4-427e-9854-fe2f0db631ab.svs,40,0.252,39.682539682539684,40x+,4,101680,40805
TCGA-CN-6021-01Z-00-DX1.613eb0f9-f1ca-49a9-9bb8-7fdbb29d7665.svs,40,0.252,39.682539682539684,40x+,4,80576,17553
TCGA-CN-A63Y-01Z-00-DX1.27C0793B-B61B-4329-8909-F42D8B50EA24.svs,40,0.2465,40.56795131845842,40x+,4,158984,62167
TCGA-CQ-6223-01Z-00-DX1.95236dd8-13fd-4462-8f8c-a91b96c96802.svs,40,0.2517,39.72983710766786,40x+,4,77217,57930
TCGA-CQ-6227-01Z-00-DX1.d4e49b0f-95f0-4a4c-b96f-4c4f5b13bab5.svs,40,0.2517,39.72983710766786,40x+,4,107723,80096
TCGA-CQ-7072-01Z-00-DX1.5932E8B0-B5B3-4ECC-AC61-A85FEE443536.svs,20,0.4964,20.1450443190975,20x,3,55776,47017
TCGA-CS-4938-01Z-00-DX1.6660D726-8524-424A-B6E8-D97FFD9BCE01.svs,40,0.252,39.682539682539684,40x+,4,74821,75577
TCGA-CS-5395-01Z-00-DX1.389d3129-a006-4d96-bd0f-1f3240118e5b.svs,40,0.252,39.682539682539684,40x+,4,148683,39924
TCGA-CS-5396-01Z-00-DX1.63f3413b-a950-417a-a49e-9d01efe45c88.svs,40,0.252,39.682539682539684,40x+,4,94006,40742
TCGA-CS-6665-01Z-00-DX1.0805163E-0752-4383-B9EC-877B505672B8.svs,40,0.252,39.682539682539684,40x+,4,95924,51658
TCGA-CS-6666-01Z-00-DX1.6F91FE79-CCA6-401C-9C3C-74B2F9C9DF4A.svs,40,0.252,39.682539682539684,40x+,4,147723,69077
TCGA-CU-A0YN-01Z-00-DX1.6C5EAAAF-8F14-49D3-8FFC-9BDAE56CAFD0.svs,40,0.2505,39.920159680638726,40x+,4,130576,34214
TCGA-CV-5435-01Z-00-DX1.4B9176AC-2777-44F6-92F4-1F780373CEE6.svs,40,0.2525,39.603960396039604,40x+,4,107568,79872
TCGA-CV-6003-01Z-00-DX1.759E4143-1027-4813-B2DC-6BA9EE1C9D14.svs,40,0.2525,39.603960396039604,40x+,4,65736,65153
TCGA-CV-6436-01Z-00-DX1.A2BEFED8-4167-417B-9735-09A324793873.svs,40,0.2525,39.603960396039604,40x+,4,99600,74707
TCGA-CV-6938-01Z-00-DX1.8D0880C1-2E01-4954-95C0-6F15FF0F0B0A.svs,40,0.2525,39.603960396039604,40x+,4,103584,46578
TCGA-CV-6945-01Z-00-DX1.F2533BF5-3C26-43BB-A5D1-5CEA4B065D6C.svs,40,0.2527,39.57261574990107,40x+,4,139439,50786
TCGA-CV-6951-01Z-00-DX1.3C450DCF-B884-4C57-A60F-23D8C3F94CAF.svs,40,0.2525,39.603960396039604,40x+,4,89640,53946
TCGA-CV-6953-01Z-00-DX1.2CCF64F9-3DD2-493D-87A0-D9BB10D06FD7.svs,40,0.2525,39.603960396039604,40x+,4,45816,52731
TCGA-CV-6955-01Z-00-DX1.7D446665-7BBE-4D25-9320-AB52260C05F2.svs,40,0.2525,39.603960396039604,40x+,4,63744,58878
TCGA-CV-6959-01Z-00-DX1.AEC54909-0A3A-43E2-966C-7410CD7488EF.svs,40,0.2525,39.603960396039604,40x+,4,83664,66475
TCGA-CV-6961-01Z-00-DX1.325AA036-BCD6-450E-96B2-1317C4DB2412.svs,40,0.2525,39.603960396039604,40x+,4,89640,72116
TCGA-CV-7101-01Z-00-DX1.0EBF4A94-904A-416D-ACB3-A7E2581AD832.svs,40,0.2525,39.603960396039604,40x+,4,105576,70701
TCGA-CV-7178-01Z-00-DX1.8938642C-55C3-4FAD-9106-0CA8B1040B9D.svs,40,0.2525,39.603960396039604,40x+,4,79680,82706
TCGA-CV-7235-01Z-00-DX1.4779177A-2956-41BC-8324-00729FEE8B9A.svs,40,0.2525,39.603960396039604,40x+,4,107568,69417
TCGA-CV-7236-01Z-00-DX1.0755A8D7-0E79-471B-8C3B-C4CBD2733FD3.svs,40,0.2525,39.603960396039604,40x+,4,101592,73264
TCGA-CV-7238-01Z-00-DX1.125B2906-3C04-46F7-887B-044BDA3724A2.svs,40,0.2525,39.603960396039604,40x+,4,109560,85500
TCGA-CV-7245-01Z-00-DX1.9128EEC2-17DC-4DCA-8B91-508A0C0C52D2.svs,40,0.2525,39.603960396039604,40x+,4,95616,84028
TCGA-CV-7255-01Z-00-DX1.11D5B324-D223-4130-9CF1-1B138519A4A1.svs,40,0.2525,39.603960396039604,40x+,4,79680,67752
TCGA-CV-7263-01Z-00-DX1.F3BC8C3D-BD3B-4663-9C3B-251ECAA4414D.svs,40,0.2525,39.603960396039604,40x+,4,87648,77578
TCGA-CV-7407-01Z-00-DX1.F26EB9EC-6AB2-403D-88CC-3330F37542E8.svs,40,0.2525,39.603960396039604,40x+,4,65736,63866
TCGA-CV-7425-01Z-00-DX1.D35EB305-DFB5-494D-A350-359A6CDECAC3.svs,40,0.2525,39.603960396039604,40x+,4,99600,75674
TCGA-CV-A45O-01Z-00-DX1.8CBD0CCC-C815-475D-87F9-76272F4F715B.svs,40,0.2527,39.57261574990107,40x+,4,75695,71472
TCGA-CV-A45Q-01Z-00-DX1.E14F6011-AB2C-4B4F-840B-83972A00C71F.svs,40,0.2525,39.603960396039604,40x+,4,75696,60189
TCGA-CV-A45T-01Z-00-DX1.177325D9-205C-4F1D-B85C-E078D57F47F9.svs,40,0.2525,39.603960396039604,40x+,4,97608,67147
TCGA-CV-A465-01Z-00-DX1.015D2361-2B4E-472F-920B-13D1F5A05525.svs,40,0.2525,39.603960396039604,40x+,4,87648,80954
TCGA-CV-A6JE-01Z-00-DX1.20137D17-19B3-49FF-9C3D-60933157E409.svs,40,0.2525,39.603960396039604,40x+,4,107568,89356
TCGA-CV-A6JM-01Z-00-DX1.21D762D0-F250-4BC7-AA3B-54FBD74D1632.svs,40,0.2525,39.603960396039604,40x+,4,125496,86983
TCGA-CV-A6JN-01Z-00-DX1.49317AB4-850C-4A4B-B5EA-2C242B32E1DA.svs,40,0.2525,39.603960396039604,40x+,4,117528,67027
TCGA-CV-A6JO-01Z-00-DX1.6A0D34AE-37BA-47A5-88AF-87A273F546F4.svs,40,0.2525,39.603960396039604,40x+,4,99600,57826
TCGA-CX-7082-01Z-00-DX1.52E9EB19-A3CE-46AE-BBEB-74D2D110614F.svs,40,0.2533,39.47887879984208,40x+,4,156382,24484
TCGA-CX-7086-01Z-00-DX1.DDDA3936-9488-425E-BA87-045ECB10194E.svs,40,0.2533,39.47887879984208,40x+,4,112249,50360
TCGA-D5-6535-01Z-00-DX1.0d7485ff-cf98-4c86-8a61-c7364f41b8b0.svs,40,0.252,39.682539682539684,40x+,4,151560,84830
TCGA-D5-6536-01Z-00-DX1.a4528e3f-770e-4271-9943-d3a8b8bd3e9d.svs,40,0.252,39.682539682539684,40x+,4,176501,85037
TCGA-D5-6537-01Z-00-DX1.f81ccf91-7ce6-4ccc-8278-cc05f639aca7.svs,40,0.252,39.682539682539684,40x+,4,176501,85037
TCGA-D5-6930-01Z-00-DX1.fbf9468b-67c6-413d-a188-707ee2ab9b95.svs,40,0.252,39.682539682539684,40x+,4,118946,23194
TCGA-D5-6931-01Z-00-DX1.c1d00654-b5ff-4485-90a6-97ae9e7bd7fa.svs,40,0.252,39.682539682539684,40x+,4,137172,34752
TCGA-D6-6515-01Z-00-DX2.270E24EB-B75B-4DA4-AD7D-217DBC83A3D7.svs,40,0.2485,40.241448692152915,40x+,4,75649,81579
TCGA-D6-6516-01Z-00-DX1.4f63eddb-5f99-498f-b488-772ab5a34dc3.svs,40,0.252,39.682539682539684,40x+,4,176501,85037
TCGA-D6-6517-01Z-00-DX1.38640ebf-b5c0-4ce3-a731-9013598ac7b4.svs,40,0.252,39.682539682539684,40x+,4,117987,82519
TCGA-D6-6823-01Z-00-DX1.7291f093-209b-4e88-8ceb-842f7c5707c0.svs,40,0.252,39.682539682539684,40x+,4,117987,26486
TCGA-D6-6825-01Z-00-DX2.988BA622-0BBB-456A-8050-B52DA96A699A.svs,40,0.2485,40.241448692152915,40x+,4,165662,90741
TCGA-D6-6826-01Z-00-DX1.9346b65d-ffc0-46ed-b68b-e18b2a43c5ea.svs,40,0.252,39.682539682539684,40x+,4,98802,27335
TCGA-D6-A6ES-01Z-00-DX1.A6B7B930-DAEC-40C5-B020-2AFB45CEBC8B.svs,40,0.2527,39.57261574990107,40x+,4,137447,62678
TCGA-D8-A13Z-01Z-00-DX1.517140BB-D34C-42F8-952C-340EF16D382F.svs,40,0.248,40.32258064516129,40x+,4,96151,82354
TCGA-D8-A141-01Z-00-DX2.DBD0D81E-28FC-4466-BDE3-94753BD6CBEB.svs,40,0.2527,39.57261574990107,40x+,4,55775,64679
TCGA-D8-A143-01Z-00-DX1.4697FB2F-91D5-4506-AF23-7DE304D44A3F.svs,40,0.248,40.32258064516129,40x+,4,115191,66180
TCGA-D8-A1J8-01Z-00-DX1.EADAB43A-87C6-47FA-9120-25B69E23366D.svs,40,0.248,40.32258064516129,40x+,4,96151,76785
TCGA-D8-A1JD-01Z-00-DX1.6D215B14-DD90-4635-8645-AF06EBD9BA3F.svs,40,0.248,40.32258064516129,40x+,4,110431,81568
TCGA-D8-A1JI-01Z-00-DX1.9BDB647F-EEAB-4235-BE44-A3815A48CCE0.svs,40,0.248,40.32258064516129,40x+,4,92343,89063
TCGA-D8-A1JJ-01Z-00-DX2.7D20F308-7DC6-4367-9459-3AC4C654E7F7.svs,40,0.2527,39.57261574990107,40x+,4,83663,74635
TCGA-D8-A1JK-01Z-00-DX1.3190C919-A403-460D-9F6C-D2AB5FD3FD05.svs,40,0.248,40.32258064516129,40x+,4,163743,87914
TCGA-D8-A1JT-01Z-00-DX1.F278C419-E405-4BDA-BA50-BFBA08801168.svs,40,0.248,40.32258064516129,40x+,4,168503,58437
TCGA-D8-A1X5-01Z-00-DX2.E4D28EE2-9C87-4613-BD2E-89FBEF960DEE.svs,40,0.2527,39.57261574990107,40x+,4,101591,81748
TCGA-D8-A1X8-01Z-00-DX1.DDA3866E-C7CC-4650-BE2B-5C9A98A2D531.svs,40,0.2468,40.51863857374392,40x+,4,101864,78486
TCGA-D8-A1XB-01Z-00-DX1.DA8E2FA4-DBBA-4157-8052-B90FB3BB58F1.svs,40,0.2468,40.51863857374392,40x+,4,93296,94802
TCGA-D8-A1XF-01Z-00-DX1.8B9AB4A1-DEC5-4587-B022-3077CCD220F9.svs,40,0.2468,40.51863857374392,40x+,4,78064,79562
TCGA-D8-A1XG-01Z-00-DX1.0A58EF43-B97E-4111-8DC3-2F8D9BDBE7D6.svs,40,0.2468,40.51863857374392,40x+,4,86632,69822
TCGA-D8-A1XL-01Z-00-DX1.FDF07020-8F40-4C00-9023-E5F40E0D8A7C.svs,40,0.2468,40.51863857374392,40x+,4,70448,72681
TCGA-D8-A1XO-01Z-00-DX1.A9EF6AFF-62B0-4E2D-ABC7-DC06FF473890.svs,40,0.2468,40.51863857374392,40x+,4,108528,86359
TCGA-D8-A1XS-01Z-00-DX1.E5C78E5A-947C-499D-9E95-619FEEC63E69.svs,40,0.2468,40.51863857374392,40x+,4,91392,80826
TCGA-D8-A1Y0-01Z-00-DX2.7C25E941-12A6-46CE-B1A5-488D08E35684.svs,40,0.2527,39.57261574990107,40x+,4,69719,84956
TCGA-D8-A1Y1-01Z-00-DX2.B58DC955-F864-4E78-8B1A-8156E2F7D554.svs,40,0.2527,39.57261574990107,40x+,4,77687,83362
TCGA-D8-A1Y3-01Z-00-DX2.B9BD14AF-52A6-4241-B3B3-03F8F5DFC8DA.svs,40,0.2527,39.57261574990107,40x+,4,115535,76499
TCGA-D8-A27R-01Z-00-DX1.F6E2FD1C-0666-4788-8D95-A76D15907270.svs,40,0.2468,40.51863857374392,40x+,4,116144,78762
TCGA-D8-A27V-01Z-00-DX2.81E4FFDF-7123-4AC3-BE24-A82564A6C34C.svs,40,0.2527,39.57261574990107,40x+,4,81671,66552
TCGA-D8-A3Z6-01Z-00-DX1.4076A770-5901-4325-85C3-AF7B192272F5.svs,40,0.2468,40.51863857374392,40x+,4,90440,74582
TCGA-D8-A3Z6-01Z-00-DX2.19C6AA07-5D58-46CD-91D0-90DD5CC84022.svs,40,0.248,40.32258064516129,40x+,4,96151,59584
TCGA-D8-A3Z6-01Z-00-DX3.66566DB7-661D-4002-90C1-B15BF3425903.svs,40,0.2527,39.57261574990107,40x+,4,57767,63726
TCGA-D8-A4Z1-01Z-00-DX1.D39D38B5-FC9F-4298-8720-016407DC6591.svs,40,0.248,40.32258064516129,40x+,4,107575,83036
TCGA-D8-A73W-01Z-00-DX2.EBBBBA5A-AB7C-49EC-9F7F-14248C928F3A.svs,40,0.2527,39.57261574990107,40x+,4,95615,78584
TCGA-D8-A73X-01Z-00-DX2.1ABCCE71-A70C-48C3-924E-2C8F5F71E269.svs,40,0.2527,39.57261574990107,40x+,4,157367,75656
TCGA-D9-A4Z2-01Z-00-DX1.0A277A05-ADB5-442B-BBB7-6914B829C66C.svs,40,0.248,40.32258064516129,40x+,4,113287,75840
TCGA-DB-5274-01Z-00-DX2.958D3EC3-7E76-4E0D-ACB2-BA67196DAB75.svs,40,0.2462,40.61738424045492,40x+,4,158032,84679
TCGA-DB-5275-01Z-00-DX2.30F63FE2-C9CC-4BBA-B2AB-9D857898397E.svs,40,0.2462,40.61738424045492,40x+,4,111384,61854
TCGA-DB-5276-01Z-00-DX1.3921BD4C-CC46-43A4-BECF-AAB9A35E6682.svs,40,0.2462,40.61738424045492,40x+,4,101864,85983
TCGA-DB-5277-01Z-00-DX2.F1B46E37-AC7F-4805-9606-468744147AF8.svs,40,0.2462,40.61738424045492,40x+,4,104720,82559
TCGA-DB-5278-01Z-00-DX1.3B0317D3-8C14-4C70-B60B-2153E89056BF.svs,40,0.2462,40.61738424045492,40x+,4,95200,66419
TCGA-DB-A4XA-01Z-00-DX1.108DC8B4-E6B6-4526-9E9B-B42DCF90FF01.svs,40,0.2462,40.61738424045492,40x+,4,93296,58430
TCGA-DB-A4XG-01Z-00-DX1.76683FE4-150C-44B9-99C1-DFCCAB337CDE.svs,40,0.2462,40.61738424045492,40x+,4,95200,73918
TCGA-DB-A64R-01Z-00-DX1.0A2B114A-F7CA-4D94-A7E4-CA482F92B214.svs,40,0.247,40.48582995951417,40x+,4,89639,52712
TCGA-DB-A64U-01Z-00-DX1.7E003533-C514-46BA-A934-3D74B19188DE.svs,40,0.247,40.48582995951417,40x+,4,129479,78565
TCGA-DB-A64X-01Z-00-DX1.81333B7A-873F-4CAC-BAF9-E20B0DAC29CA.svs,40,0.247,40.48582995951417,40x+,4,147407,77250
TCGA-DB-A75O-01Z-00-DX1.10FF7F57-48C0-4668-AE09-A631584EB1ED.svs,40,0.247,40.48582995951417,40x+,4,143423,70214
TCGA-DB-A75P-01Z-00-DX1.11655479-5A76-4689-B8F6-319F882B5EB7.svs,40,0.247,40.48582995951417,40x+,4,121511,60971
TCGA-DH-5142-01Z-00-DX1.3C7EAF01-4DC5-4FBE-849D-17DD3A6B5D8D.svs,40,0.2485,40.241448692152915,40x+,4,94801,76622
TCGA-DH-A66D-01Z-00-DX1.95468350-314C-40AF-B409-14E3DE8B2AF8.svs,40,0.2485,40.241448692152915,40x+,4,153214,86223
TCGA-DH-A7UU-01Z-00-DX1.ECE10796-B224-404A-96BC-2D40601A7196.svs,40,0.2485,40.241448692152915,40x+,4,109165,86483
TCGA-DH-A7UV-01Z-00-DX1.498CA010-9528-4F9F-82D8-4C12376B5B2A.svs,40,0.2485,40.241448692152915,40x+,4,166620,79771
TCGA-DK-A1A3-01Z-00-DX1.89FB6586-56D1-4EF7-AE4B-66EED29667CD.svs,40,0.2527,39.57261574990107,40x+,4,115535,66351
TCGA-DK-A1AD-01Z-00-DX1.1B438E00-C022-4CB8-994D-C4EE8E009F00.svs,40,0.2527,39.57261574990107,40x+,4,121511,92982
TCGA-DK-A2HX-01Z-00-DX1.F5D261DF-5A52-4BF6-B892-89B245809F7B.svs,40,0.2527,39.57261574990107,40x+,4,99599,69384
TCGA-DK-A2I4-01Z-00-DX1.2DE79A2D-575E-4D5A-A6E3-89D551A5FA46.svs,40,0.2527,39.57261574990107,40x+,4,113543,74915
TCGA-DK-A3IM-01Z-00-DX1.ED1A8B22-566E-4A95-AF6D-7C9E536BE2B7.svs,40,0.2527,39.57261574990107,40x+,4,117527,92828
TCGA-DK-A3IN-01Z-00-DX1.2AB0F8FC-CC41-4277-A8AF-8AE709D98DA0.svs,40,0.2527,39.57261574990107,40x+,4,97607,61775
TCGA-DK-A3IT-01Z-00-DX1.819410F8-5E45-484B-8D98-0A3DAB314C6E.svs,40,0.2527,39.57261574990107,40x+,4,103583,86660
TCGA-DK-A3X2-01Z-00-DX1.CB507611-E3AE-43A2-B5F8-EEAE59423E2E.svs,40,0.2527,39.57261574990107,40x+,4,105575,89671
TCGA-DK-A6AV-01Z-00-DX1.FC632EEE-668B-4757-B2FB-139D869812E0.svs,40,0.2527,39.57261574990107,40x+,4,121511,87431
TCGA-DK-A6B0-01Z-00-DX1.83628045-FDD9-4167-879F-7813FDCA7D97.svs,40,0.2527,39.57261574990107,40x+,4,97607,88888
TCGA-DM-A0X9-01Z-00-DX1.C7FC2C17-12CC-4F10-B54F-7C29379D834E.svs,40,0.2468,40.51863857374392,40x+,4,98056,76692
TCGA-DM-A0XD-01Z-00-DX1.DAFA56D4-85CB-4FB1-B5BB-E993CA522FF8.svs,40,0.2468,40.51863857374392,40x+,4,52360,55309
TCGA-DQ-5624-01Z-00-DX1.2FBB7F46-9D34-4B79-AF37-1BD87D19036B.svs,40,0.2525,39.603960396039604,40x+,4,137448,81540
TCGA-DQ-7594-01Z-00-DX2.F01A6E69-1CC8-460F-893A-3CBDAE5045F0.svs,40,0.2525,39.603960396039604,40x+,4,59760,63853
TCGA-DQ-7595-01Z-00-DX1.4ECDC6A3-4103-4CB7-94C9-C53D2A25FD3C.svs,40,0.2525,39.603960396039604,40x+,4,55776,73333
TCGA-DU-5854-01Z-00-DX1.b4d00993-a322-4d5a-b7a1-06db7ad078ab.svs,40,0.252,39.682539682539684,40x+,4,95924,23008
TCGA-DU-6393-01Z-00-DX1.a91ec35c-6b09-4ea7-8c15-e13119177f74.svs,40,0.252,39.682539682539684,40x+,4,111272,51278
TCGA-DU-6406-01Z-00-DX1.ad212563-154d-4090-b86c-40d91b4d9e48.svs,40,0.252,39.682539682539684,40x+,4,129498,35706
TCGA-DU-6410-01Z-00-DX1.468e7f40-088d-426a-9458-7079ebcacc98.svs,40,0.252,39.682539682539684,40x+,3,23021,24690
TCGA-DU-7012-01Z-00-DX1.3D0ACB4F-8CBB-47F9-B015-0AFF70928A62.svs,40,0.2525,39.603960396039604,40x+,3,43824,44689
TCGA-DU-7299-01Z-00-DX1.FF3646D8-9491-4692-998A-AABD68CABD56.svs,40,0.2525,39.603960396039604,40x+,4,101592,40466
TCGA-DU-7302-01Z-00-DX1.DF58DDC5-A6B1-4DE2-A048-A800099F8876.svs,40,0.2525,39.603960396039604,40x+,3,41832,39699
TCGA-DU-8162-01Z-00-DX1.bf95b059-f79c-4a49-b70b-295cca8e4cf0.svs,40,0.252,39.682539682539684,40x+,3,19184,19836
TCGA-DU-8166-01Z-00-DX1.82951397-8c63-4c0f-8696-f081b170e21f.svs,40,0.252,39.682539682539684,40x+,3,9592,12657
TCGA-DU-A5TW-01Z-00-DX1.8129468D-0B48-4EAA-BF6C-BA18DDA4E56C.svs,40,0.2526,39.5882818685669,40x+,4,73703,23552
TCGA-DU-A6S6-01Z-00-DX1.24E0E59F-ADD0-430D-AC6D-F6FD73C60345.svs,40,0.2526,39.5882818685669,40x+,3,41831,34130
TCGA-DU-A7TA-01Z-00-DX1.C0013D54-C292-4060-99F6-A6AB4E54FAA5.svs,40,0.2526,39.5882818685669,40x+,3,19919,24090
TCGA-DU-A7TG-01Z-00-DX1.BB74AF60-791A-42D8-8798-8BCEF80F3C1D.svs,40,0.2526,39.5882818685669,40x+,3,33863,26767
TCGA-E1-A7YK-01Z-00-DX1.C2402DDF-A57D-4548-9607-5826928453EF.svs,Unknown,0.25,40.0,40x+,4,169776,94093
TCGA-E1-A7YU-01Z-00-DX1.DEA6CA8D-FF4F-4663-88D9-8D43E2443450.svs,Unknown,0.25,40.0,40x+,4,141502,83901
TCGA-E1-A7YV-01Z-00-DX2.3F5FD3A4-1234-40A5-921C-08C92F2E1C57.svs,Unknown,0.25,40.0,40x+,4,92975,69633
TCGA-E1-A7YW-01Z-00-DX1.E64A0F63-0346-4668-B67D-EF7D0358AC4E.svs,Unknown,0.25,40.0,40x+,4,117238,94093
TCGA-E1-A7Z4-01Z-00-DX1.5AA456AE-A544-4381-A511-609E58FB95BE.svs,Unknown,0.25,40.0,40x+,4,129336,94093
TCGA-E1-A7Z4-01Z-00-DX2.4DFFB8EE-BE6E-46F0-AC6D-8CC65BDA9441.svs,Unknown,0.25,40.0,40x+,4,133413,94093
TCGA-E2-A14R-01Z-00-DX1.DDE62ED5-1FC0-4B3B-A874-95C08B33AB20.svs,40,0.2468,40.51863857374392,40x+,4,126616,90405
TCGA-E2-A14Y-01Z-00-DX1.804A22A3-FD8D-4C8A-A766-48D28434DE22.svs,40,0.2468,40.51863857374392,40x+,4,113288,84037
TCGA-E2-A15F-01Z-00-DX1.F022214A-3F0C-4DA4-A0EE-735D27480A45.svs,40,0.2468,40.51863857374392,40x+,4,133280,86925
TCGA-E2-A15G-01Z-00-DX1.BAA5235E-1022-463B-A852-586ED7CA75FF.svs,40,0.2468,40.51863857374392,40x+,4,82824,71646
TCGA-E2-A15O-01Z-00-DX1.4D0F3975-93EA-4DC2-AD0C-A76A24C3AE0C.svs,40,0.2468,40.51863857374392,40x+,4,119952,87960
TCGA-E2-A15S-01Z-00-DX1.77CFA95F-F1AE-41BD-BAF8-BCA6F0DFA3A3.svs,40,0.2468,40.51863857374392,40x+,4,99008,78003
TCGA-E2-A15T-01Z-00-DX1.23913E37-53A8-4E11-9B64-CDD016F6D87A.svs,40,0.2468,40.51863857374392,40x+,4,106624,87188
TCGA-E2-A1IF-01Z-00-DX1.51F5B0AC-E4D6-439D-8168-34934471FA06.svs,40,0.248,40.32258064516129,40x+,4,132327,80961
TCGA-E2-A1IJ-01Z-00-DX1.00093877-7B01-42D3-857C-987BC1F604A3.svs,40,0.248,40.32258064516129,40x+,4,118047,86173
TCGA-E2-A1IN-01Z-00-DX1.F63F004F-847D-41B0-BAEF-3189D4965838.svs,40,0.248,40.32258064516129,40x+,4,93295,80219
TCGA-E2-A1IU-01Z-00-DX1.E2F24814-24BA-4158-8841-F27A8E100589.svs,40,0.248,40.32258064516129,40x+,4,102815,82041
TCGA-E2-A1L8-01Z-00-DX1.842BF73D-2D64-4ABA-880D-DBE8F4C2AA19.svs,40,0.248,40.32258064516129,40x+,4,68543,43467
TCGA-E2-A1LB-01Z-00-DX1.B4AFDB08-BA09-4F6E-806E-4054B790AB8E.svs,40,0.248,40.32258064516129,40x+,4,115191,73552
TCGA-E2-A1LK-01Z-00-DX1.5EBAA1F4-F1B4-4938-A51F-0246621BB0ED.svs,40,0.248,40.32258064516129,40x+,4,135183,73105
TCGA-E2-A2P6-01Z-00-DX1.9D8060AA-881F-49FF-AEF5-B40A3625A44A.svs,40,0.2468,40.51863857374392,40x+,4,102816,87531
TCGA-E2-A572-01Z-00-DX1.7DDF1C25-58E2-4AF9-B831-598222A4E85D.svs,40,0.2525,39.603960396039604,40x+,4,95616,83222
TCGA-E5-A2PC-01Z-00-DX1.409697C6-097B-4B24-A54B-B52BEC5A0A9B.svs,40,0.2468,40.51863857374392,40x+,4,113288,74661
TCGA-E7-A678-01Z-00-DX1.C589E72B-7214-4EE9-A796-869C2372DD67.svs,40,0.2456,40.71661237785016,40x+,4,102816,87997
TCGA-E7-A6MF-01Z-00-DX1.2B0C8CBF-3244-4D17-B9CA-3CBE000BEC29.svs,40,0.2465,40.56795131845842,40x+,4,69496,47124
TCGA-E7-A7DV-01Z-00-DX1.FCE4752B-30BC-4747-A9F4-38141E09F005.svs,40,0.2468,40.51863857374392,40x+,4,113288,83709
TCGA-E7-A7PW-01Z-00-DX1.27B92FC6-D50C-4816-A2C2-35E73D379DDD.svs,40,0.2527,39.57261574990107,40x+,4,99599,85079
TCGA-E7-A7XN-01Z-00-DX1.5C955881-5B13-4D6B-B99C-E849ADCDE647.svs,40,0.2527,39.57261574990107,40x+,4,119519,94252
TCGA-E9-A1N4-01Z-00-DX1.71c8d4a5-ec99-4012-9fe2-ddb3349ad5bc.svs,40,0.2485,40.241448692152915,40x+,4,102461,50306
TCGA-E9-A1N5-01Z-00-DX1.94DE7B4B-3798-4CC2-8A64-77796A58821A.svs,40,0.2485,40.241448692152915,40x+,4,70861,67835
TCGA-E9-A1N9-01Z-00-DX1.982C83A6-0E06-47B3-A7C7-1773A2CD1771.svs,40,0.2485,40.241448692152915,40x+,4,58412,66635
TCGA-E9-A1NC-01Z-00-DX1.20edf036-8ba6-4187-a74c-124fc39f5aa1.svs,40,0.2485,40.241448692152915,40x+,3,56497,49045
TCGA-E9-A1NH-01Z-00-DX1.20FF11B7-DAF0-41C2-B7C5-449BA5268EC0.svs,40,0.2485,40.241448692152915,40x+,4,49794,61330
TCGA-E9-A1R0-01Z-00-DX1.187C58EA-132E-4B3C-BAD0-7F59101D5C4D.svs,40,0.2456,40.71661237785016,40x+,4,63784,82896
TCGA-E9-A1RD-01Z-00-DX1.34083668-cbd2-4610-b857-d50ee9f3e5bd.svs,40,0.2456,40.71661237785016,40x+,4,77112,64940
TCGA-E9-A1RH-01Z-00-DX1.CC9CEDCC-7BF2-4C96-A0F1-C98071DA2CD3.svs,40,0.2456,40.71661237785016,40x+,4,99960,71963
TCGA-E9-A227-01Z-00-DX1.823062BF-3444-489B-AF91-AAD4ECAA1DC7.svs,40,0.2468,40.51863857374392,40x+,4,52360,64190
TCGA-E9-A22B-01Z-00-DX1.01692f98-bd7c-4b02-990c-53560276baa0.svs,40,0.2468,40.51863857374392,40x+,4,74256,78587
TCGA-E9-A243-01Z-00-DX1.9A3B34E5-25EF-4243-8680-FABF2F1CCDA9.svs,40,0.2468,40.51863857374392,40x+,4,86632,66041
TCGA-E9-A247-01Z-00-DX1.3B2DF1CB-054A-44C4-9AD5-D8FA6D386A93.svs,40,0.2468,40.51863857374392,40x+,4,65688,65625
TCGA-E9-A2JT-01Z-00-DX1.49C2B936-3B1A-4014-8B43-26D483DEF53A.svs,40,0.248,40.32258064516129,40x+,4,66639,57716
TCGA-E9-A54Y-01Z-00-DX1.5FD70369-6514-4E5E-8BEF-65DAC5671E1A.svs,40,0.248,40.32258064516129,40x+,4,95199,60728
TCGA-EB-A3XB-01Z-00-DX1.65EB6648-0EA6-4010-8B71-DE9FF803B1A7.svs,40,0.2468,40.51863857374392,40x+,4,71400,91921
TCGA-EB-A3XF-01Z-00-DX1.D381AAB4-242B-45E1-B6A2-DC07D1BF9A02.svs,40,0.2468,40.51863857374392,40x+,4,107576,92447
TCGA-EB-A3Y7-01Z-00-DX1.4F5C0668-96CD-4614-9A22-B2A29FB7838C.svs,40,0.2465,40.56795131845842,40x+,4,70448,72828
